invoice_id,vendor_id,invoice_number,invoice_date,received_date,due_date,gl_account_id,cost_center_id,currency_code,invoice_amount,invoice_amount_usd,fx_rate,tax_amount,discount_amount,payment_terms_code,invoice_status,description,po_number,approved_by,approved_date,created_at,updated_at
INV001200,V0139,V0139-78663,2025-02-21,2025-02-26,2025-04-22,5006,CC401,USD,29062.46,28562.15,0.982785,0.00,290.62,1_10_NET60,PAID,Maintenance and support contract,PO77876,f.williams@company.com,2025-03-01,2025-02-26 13:06:15,2025-03-01 07:51:34
INV001201,V0062,V0062-2003,2025-01-01,2025-01-05,2025-01-16,6025,CC200,AUD,115522.90,76835.78,0.665113,0.00,0.00,NET15,OPEN,Security services - January,,c.smith@company.com,2025-01-09,2025-01-05 14:30:29,2025-01-09 18:48:07
INV001202,V0157,V0157-39337,2022-10-15,2022-10-17,2022-11-29,5002,CC700,USD,16089.28,16187.41,1.006099,0.00,0.00,NET45,PAID,Monthly software license fee,PO20871,c.smith@company.com,2022-10-18,2022-10-17 07:52:09,2022-10-18 18:54:17
INV001203,V0095,V0095-89491,2023-08-18,2023-08-21,2023-09-17,5006,CC110,USD,7083.38,7040.54,0.993952,654.78,0.00,NET30,PARTIAL,Equipment lease payment,PO91139,g.brown@company.com,2023-08-22,2023-08-21 17:37:37,2023-08-22 17:30:06
INV001204,V0195,V0195-57951,2023-12-18,2023-12-21,2024-03-17,6002,CC600,EUR,2695.40,2913.60,1.080952,216.90,0.00,NET90,OVERDUE,Janitorial and facilities services,,d.johnson@company.com,2023-12-24,2023-12-21 11:01:01,2023-12-24 16:45:23
INV001205,V0092,V0092-19141,2024-02-17,2024-02-22,2024-04-17,6015,CC210,DKK,6493.60,955.42,0.147132,0.00,0.00,NET60,OPEN,Consulting fees - February project,,b.patel@company.com,2024-02-29,2024-02-22 11:15:39,2024-02-29 18:00:29
INV001206,V0092,V0092-63683,2023-05-14,2023-05-17,2023-07-13,2006,CC112,DKK,10018.00,1447.97,0.144537,0.00,0.00,NET60,PAID,Utilities - May,PO22606,a.chen@company.com,2023-05-18,2023-05-17 13:45:53,2023-05-18 09:26:00
INV001207,V0011,V0011-18635,2024-04-01,2024-04-03,2024-05-01,6009,CC210,DKK,116451.41,17058.50,0.146486,11119.57,0.00,NET30_EOM,PAID,Security services - April,,d.johnson@company.com,2024-04-05,2024-04-03 12:18:32,2024-04-05 15:45:13
INV001208,V0029,V0029-79659,2023-01-18,2023-01-18,2023-04-18,5008,CC500,USD,6080.66,6073.85,0.998880,0.00,0.00,NET90,PAID,Janitorial and facilities services,,g.brown@company.com,2023-01-25,2023-01-18 11:43:53,2023-01-25 10:51:09
INV001209,V0068,V0068-13008,2024-10-10,2024-10-15,2024-11-24,5002,CC501,GBP,9978.55,12633.87,1.266103,0.00,0.00,NET45,PAID,Shipping and logistics,PO44585,c.smith@company.com,2024-10-21,2024-10-15 14:42:08,2024-10-21 11:00:02
INV001210,V0048,V0048-3725,2025-01-23,2025-01-26,2025-02-22,6013,CC111,USD,85786.69,85114.81,0.992168,0.00,0.00,IMMEDIATE,PAID,Cloud infrastructure services,PO83331,f.williams@company.com,2025-01-29,2025-01-26 10:52:09,2025-01-29 14:56:07
INV001211,V0066,V0066-96634,2022-04-27,2022-05-02,2022-06-26,6014,CC210,USD,24218.91,24692.00,1.019534,0.00,0.00,NET60,VOID,Shipping and logistics,PO36315,a.chen@company.com,2022-05-03,2022-05-02 07:03:46,2022-05-03 07:37:03
INV001212,V0189,V0189-78154,2023-04-26,2023-04-26,2023-05-26,6009,CC800,USD,322.28,317.30,0.984558,0.00,6.45,2_10_NET30,PARTIAL,Maintenance and support contract,PO40230,f.williams@company.com,2023-05-02,2023-04-26 11:04:21,2023-05-02 15:56:38
INV001213,V0199,V0199-90514,2022-04-14,2022-04-18,2022-05-14,6016,CC110,USD,8003.85,8139.42,1.016938,653.66,0.00,NET30,PAID,Training and development services,PO64720,g.brown@company.com,2022-04-20,2022-04-18 15:58:41,2022-04-20 07:32:50
INV001214,V0047,V0047-18970,2024-05-28,2024-06-01,2024-06-27,2009,CC910,USD,38464.93,38161.98,0.992124,0.00,0.00,NET30_EOM,PAID,Subscription renewal - annual,,f.williams@company.com,2024-06-07,2024-06-01 10:04:53,2024-06-07 08:02:22
INV001215,V0069,V0069-89387,2023-05-16,2023-05-16,2023-06-15,6022,CC501,CHF,160.49,179.73,1.119874,0.00,0.00,NET30,PAID,Consulting fees - May project,PO86615,b.patel@company.com,2023-05-22,2023-05-16 11:08:42,2023-05-22 13:38:14
INV001216,V0131,V0131-97134,2023-12-31,2024-01-05,2024-01-30,2001,CC112,USD,873.17,869.87,0.996221,0.00,0.00,NET30,OPEN,Janitorial and facilities services,PO62183,c.smith@company.com,2024-01-11,2024-01-05 15:34:51,2024-01-11 10:26:59
INV001217,V0173,V0173-69939,2024-01-03,2024-01-03,2024-01-18,5000,CC500,USD,95356.54,96802.53,1.015164,5537.66,0.00,NET15,PAID,Maintenance and support contract,PO34127,g.brown@company.com,2024-01-07,2024-01-03 13:28:32,2024-01-07 18:32:00
INV001218,V0063,V0063-59660,2024-03-24,2024-03-24,2024-05-08,7002,CC401,USD,50028.01,49365.64,0.986760,0.00,0.00,NET45,PAID,Subscription renewal - annual,PO86510,d.johnson@company.com,2024-03-31,2024-03-24 12:36:34,2024-03-31 08:08:20
INV001219,V0151,V0151-63950,2024-08-10,2024-08-11,2024-09-09,6004,CC999,USD,29983.62,30386.54,1.013438,0.00,0.00,NET30_EOM,PAID,Security services - August,PO79756,a.chen@company.com,2024-08-14,2024-08-11 07:59:04,2024-08-14 18:59:18
INV001220,V0141,V0141-15334,2024-03-04,2024-03-06,2024-04-03,6006,CC910,USD,4631.91,4574.19,0.987539,0.00,92.64,2_10_NET30,PAID,Shipping and logistics,PO22165,h.davis@company.com,2024-03-07,2024-03-06 17:07:53,2024-03-07 11:33:27
INV001221,V0118,V0118-6713,2022-01-09,2022-01-14,2022-02-08,6011,CC300,JPY,76158.07,505.54,0.006638,4496.93,0.00,IMMEDIATE,OPEN,Security services - January,,h.davis@company.com,2022-01-17,2022-01-14 17:29:03,2022-01-17 17:14:41
INV001222,V0048,V0048-78286,2023-02-06,2023-02-06,2023-03-08,5002,CC200,USD,929.70,923.75,0.993596,76.41,0.00,IMMEDIATE,PAID,Professional services - Q1 engagement,PO32402,a.chen@company.com,2023-02-10,2023-02-06 17:41:38,2023-02-10 12:09:11
INV001223,V0062,V0062-54487,2025-05-23,2025-05-24,2025-06-07,6021,CC900,AUD,11601.71,7451.91,0.642311,604.36,0.00,NET15,PAID,Marketing services - May campaign,PO27839,e.garcia@company.com,2025-05-31,2025-05-24 09:57:24,2025-05-31 17:45:27
INV001224,V0183,V0183-60143,2024-01-15,2024-01-16,2024-02-14,6005,CC400,CAD,74755.59,56412.59,0.754627,0.00,1495.11,2_10_NET30,VOID,Office supplies and materials,PO96945,f.williams@company.com,2024-01-20,2024-01-16 17:49:58,2024-01-20 14:16:03
INV001225,V0172,V0172-65611,2023-03-03,2023-03-05,2023-04-02,6012,CC300,BRL,355.68,73.47,0.206571,0.00,0.00,NET30,PAID,Office supplies and materials,PO66247,g.brown@company.com,2023-03-08,2023-03-05 15:12:42,2023-03-08 18:55:17
INV001226,V0095,V0095-74605,2023-04-14,2023-04-19,2023-05-14,7000,CC402,USD,18231.76,18344.74,1.006197,1485.87,0.00,NET30,OVERDUE,Equipment lease payment,PO61332,e.garcia@company.com,2023-04-24,2023-04-19 12:15:09,2023-04-24 07:55:42
INV001227,V0150,V0150-48830,2024-12-10,2024-12-13,2025-01-09,2000,CC800,CHF,475.10,540.65,1.137969,27.53,0.00,NET30,PAID,Software development services,PO96099,e.garcia@company.com,2024-12-16,2024-12-13 10:55:46,2024-12-16 13:38:44
INV001228,V0171,V0171-5151,2023-12-31,2023-12-31,2024-02-14,6017,CC400,EUR,3937.32,4241.08,1.077150,0.00,0.00,NET45,OVERDUE,Software development services,PO45276,g.brown@company.com,2024-01-04,2023-12-31 09:46:52,2024-01-04 07:03:29
INV001229,V0056,V0056-80103,2023-02-06,2023-02-10,2023-03-08,2005,CC600,USD,15575.63,15542.50,0.997873,0.00,0.00,NET30,PAID,Temporary staffing services,PO93222,f.williams@company.com,2023-02-16,2023-02-10 17:43:00,2023-02-16 10:35:59
INV001230,V0134,V0134-19049,2023-11-18,2023-11-22,2023-12-18,1204,CC112,USD,70622.78,70211.33,0.994174,0.00,706.23,1_10_NET30,OPEN,Telecommunications services,,a.chen@company.com,2023-11-28,2023-11-22 09:35:06,2023-11-28 11:13:21
INV001231,V0021,V0021-19254,2024-08-08,2024-08-12,2024-10-07,5008,CC211,USD,9005.69,9122.54,1.012975,0.00,0.00,NET60,PAID,Marketing services - August campaign,PO23181,b.patel@company.com,2024-08-14,2024-08-12 10:42:22,2024-08-14 16:01:17
INV001232,V0043,V0043-53573,2024-01-04,2024-01-05,2024-04-03,6023,CC300,USD,35672.82,35171.94,0.985959,0.00,0.00,NET90,OPEN,Legal services - January retainer,PO16699,f.williams@company.com,2024-01-09,2024-01-05 10:33:12,2024-01-09 15:45:43
INV001233,V0094,V0094-45855,2022-06-14,2022-06-16,2022-07-29,6012,CC501,SGD,830.20,634.53,0.764304,0.00,0.00,NET45,PAID,Temporary staffing services,PO22290,b.patel@company.com,2022-06-20,2022-06-16 17:57:59,2022-06-20 11:22:53
INV001234,V0073,V0073-91261,2024-07-18,2024-07-23,2024-08-17,2002,CC501,CAD,12993.66,9475.20,0.729217,1198.80,129.94,1_10_NET30,PAID,Subscription renewal - annual,PO67968,e.garcia@company.com,2024-07-27,2024-07-23 08:53:08,2024-07-27 08:42:20
INV001235,V0121,V0121-56466,2022-12-08,2022-12-11,2023-01-07,5007,CC112,USD,34598.35,34146.91,0.986952,0.00,0.00,NET30,PAID,Janitorial and facilities services,,h.davis@company.com,2022-12-15,2022-12-11 09:00:37,2022-12-15 16:59:03
INV001236,V0077,V0077-11988,2025-05-20,2025-05-23,2025-08-18,5007,CC211,ZAR,56989.06,3129.50,0.054914,5555.92,0.00,NET90,OPEN,Equipment lease payment,,e.garcia@company.com,2025-05-26,2025-05-23 07:45:21,2025-05-26 18:39:52
INV001237,V0048,V0048-17389,2024-05-07,2024-05-10,2024-06-06,5006,CC112,USD,190158.87,193563.85,1.017906,0.00,0.00,IMMEDIATE,PAID,Janitorial and facilities services,,a.chen@company.com,2024-05-13,2024-05-10 15:22:54,2024-05-13 08:42:18
INV001238,V0019,V0019-20038,2024-01-27,2024-01-31,2024-03-12,6020,CC500,USD,3055.01,3030.30,0.991911,0.00,0.00,NET45,OVERDUE,Staffing services - contract labor,PO43469,c.smith@company.com,2024-02-04,2024-01-31 12:49:23,2024-02-04 14:24:29
INV001239,V0195,V0195-9378,2022-08-14,2022-08-19,2022-11-12,5010,CC910,EUR,21079.42,22435.96,1.064354,0.00,0.00,NET90,OPEN,Janitorial and facilities services,,d.johnson@company.com,2022-08-25,2022-08-19 11:15:27,2022-08-25 16:23:14
INV001240,V0022,V0022-5998,2022-11-18,2022-11-23,2022-12-18,1202,CC700,USD,1453.12,1452.17,0.999346,0.00,0.00,NET30,OPEN,Training and development services,PO86617,b.patel@company.com,2022-11-29,2022-11-23 14:38:08,2022-11-29 13:57:50
INV001241,V0017,V0017-60233,2023-03-14,2023-03-15,2023-04-13,6007,CC501,USD,59633.20,58777.46,0.985650,5198.94,1192.66,2_10_NET30,VOID,Staffing services - contract labor,,c.smith@company.com,2023-03-17,2023-03-15 08:37:35,2023-03-17 10:25:36
INV001242,V0105,V0105-59019,2023-03-23,2023-03-28,2023-04-22,6005,CC700,USD,1803.92,1776.06,0.984556,102.54,36.08,2_10_NET30,VOID,Equipment lease payment,PO94340,e.garcia@company.com,2023-03-31,2023-03-28 16:47:39,2023-03-31 18:05:23
INV001243,V0019,V0019-34331,2023-07-16,2023-07-18,2023-08-30,2006,CC201,USD,93601.15,91751.12,0.980235,0.00,0.00,NET45,OPEN,Security services - July,PO90336,a.chen@company.com,2023-07-20,2023-07-18 18:19:40,2023-07-20 12:56:03
INV001244,V0102,V0102-66929,2024-03-29,2024-04-01,2024-04-28,6017,CC110,INR,9749.34,115.76,0.011874,0.00,0.00,NET30,PAID,Office supplies and materials,PO70193,f.williams@company.com,2024-04-04,2024-04-01 17:04:34,2024-04-04 18:46:09
INV001245,V0136,V0136-72002,2024-10-31,2024-10-31,2024-12-15,2005,CC211,JPY,7199.01,48.87,0.006788,0.00,0.00,NET45,PARTIAL,Professional services - Q4 engagement,,f.williams@company.com,2024-11-01,2024-10-31 10:15:17,2024-11-01 13:03:06
INV001246,V0052,V0052-20516,2022-01-06,2022-01-06,2022-03-07,5006,CC900,USD,99441.33,98124.93,0.986762,0.00,0.00,NET60,PAID,Cloud infrastructure services,,g.brown@company.com,2022-01-11,2022-01-06 08:46:49,2022-01-11 17:26:14
INV001247,V0005,V0005-32137,2025-01-05,2025-01-09,2025-02-04,6014,CC111,HKD,7903.27,1017.63,0.128760,786.52,0.00,NET30,PAID,Software development services,PO76883,e.garcia@company.com,2025-01-15,2025-01-09 14:27:30,2025-01-15 09:02:02
INV001248,V0044,V0044-11589,2023-06-11,2023-06-16,2023-07-11,6015,CC110,SGD,1242.22,949.05,0.763996,90.48,0.00,NET30,PAID,Staffing services - contract labor,PO57865,a.chen@company.com,2023-06-23,2023-06-16 17:42:34,2023-06-23 16:20:06
INV001249,V0146,V0146-1841,2024-12-19,2024-12-21,2024-12-29,5000,CC112,USD,54916.10,55755.55,1.015286,0.00,0.00,NET10,PAID,Telecommunications services,PO57627,g.brown@company.com,2024-12-26,2024-12-21 14:09:39,2024-12-26 13:22:21
INV001250,V0037,V0037-79648,2023-01-17,2023-01-20,2023-03-18,6003,CC111,USD,37013.75,36623.37,0.989453,0.00,370.14,1_10_NET60,PARTIAL,Janitorial and facilities services,PO28529,g.brown@company.com,2023-01-22,2023-01-20 16:22:25,2023-01-22 08:08:47
INV001251,V0123,V0123-58752,2025-01-18,2025-01-19,2025-02-02,7000,CC402,USD,14627.25,14547.36,0.994538,803.36,0.00,NET15,OVERDUE,Telecommunications services,,a.chen@company.com,2025-01-21,2025-01-19 18:08:13,2025-01-21 17:41:59
INV001252,V0093,V0093-88453,2024-02-19,2024-02-19,2024-03-05,5009,CC500,USD,12187.29,12375.34,1.015430,0.00,0.00,NET15,PAID,Monthly software license fee,PO99125,b.patel@company.com,2024-02-20,2024-02-19 14:26:49,2024-02-20 08:43:19
INV001253,V0034,V0034-50098,2023-01-16,2023-01-18,2023-02-15,6007,CC112,USD,250000.00,251009.75,1.004039,0.00,0.00,NET30,PAID,Training and development services,PO13566,e.garcia@company.com,2023-01-22,2023-01-18 12:24:34,2023-01-22 16:24:37
INV001254,V0152,V0152-3863,2023-03-20,2023-03-23,2023-04-19,6008,CC211,USD,20476.30,20069.23,0.980120,0.00,204.76,1_10_NET30,PAID,Shipping and logistics,,b.patel@company.com,2023-03-30,2023-03-23 12:36:11,2023-03-30 18:09:49
INV001255,V0153,V0153-15891,2022-12-10,2022-12-13,2023-01-09,6025,CC500,USD,15867.73,15759.72,0.993193,0.00,0.00,EOM,OPEN,Professional services - Q4 engagement,PO99861,c.smith@company.com,2022-12-18,2022-12-13 08:05:34,2022-12-18 14:10:08
INV001256,V0091,V0091-63890,2022-09-12,2022-09-16,2022-10-12,5005,CC111,USD,4121.24,4127.25,1.001459,326.28,0.00,NET30,PARTIAL,Professional services - Q3 engagement,,h.davis@company.com,2022-09-19,2022-09-16 17:28:33,2022-09-19 16:46:50
INV001257,V0167,V0167-87005,2023-06-01,2023-06-05,2023-07-01,6005,CC400,USD,37313.22,37435.05,1.003265,0.00,0.00,NET30,PAID,Maintenance and support contract,,c.smith@company.com,2023-06-06,2023-06-05 14:07:07,2023-06-06 11:34:54
INV001258,V0108,V0108-55723,2023-12-30,2024-01-03,2024-02-13,6016,CC900,NZD,7160.35,4424.72,0.617947,0.00,0.00,NET45,OPEN,Training and development services,PO37690,f.williams@company.com,2024-01-07,2024-01-03 10:06:26,2024-01-07 10:53:06
INV001259,V0147,V0147-49040,2023-12-23,2023-12-26,2024-01-22,6021,CC501,CAD,56829.40,41386.52,0.728259,0.00,1136.59,2_10_NET30,PAID,Equipment lease payment,,b.patel@company.com,2023-12-27,2023-12-26 16:53:57,2023-12-27 10:33:54
INV001260,V0188,V0188-85970,2025-04-04,2025-04-08,2025-05-04,2007,CC800,EUR,11492.26,12707.52,1.105746,0.00,0.00,EOM,PAID,Monthly software license fee,PO65839,h.davis@company.com,2025-04-11,2025-04-08 10:50:43,2025-04-11 18:10:07
INV001261,V0063,V0063-56258,2022-09-04,2022-09-05,2022-10-19,5000,CC999,USD,25066.05,25427.98,1.014439,0.00,0.00,NET45,PARTIAL,Telecommunications services,PO17377,d.johnson@company.com,2022-09-09,2022-09-05 17:10:38,2022-09-09 12:47:18
INV001262,V0108,V0108-66997,2023-04-06,2023-04-08,2023-05-21,6014,CC211,NZD,15749.72,9755.85,0.619430,0.00,0.00,NET45,PAID,Consulting fees - April project,PO46497,d.johnson@company.com,2023-04-13,2023-04-08 17:09:09,2023-04-13 12:49:57
INV001263,V0141,V0141-36694,2022-05-23,2022-05-27,2022-06-22,6015,CC201,USD,132868.57,131926.13,0.992907,0.00,2657.37,2_10_NET30,PAID,Equipment lease payment,,c.smith@company.com,2022-05-28,2022-05-27 18:11:45,2022-05-28 10:25:51
INV001264,V0172,V0172-52795,2023-04-23,2023-04-27,2023-05-23,6010,CC402,BRL,2205.61,443.41,0.201037,0.00,0.00,NET30,PAID,Utilities - April,PO51150,g.brown@company.com,2023-04-29,2023-04-27 07:38:15,2023-04-29 07:57:49
INV001265,V0191,V0191-53421,2024-12-03,2024-12-08,2025-01-02,6016,CC999,USD,1144.76,1123.98,0.981846,0.00,0.00,NET30,PAID,Legal services - December retainer,,h.davis@company.com,2024-12-10,2024-12-08 17:17:58,2024-12-10 18:02:35
INV001266,V0157,V0157-80344,2022-12-27,2023-01-01,2023-02-10,5001,CC700,USD,14133.95,14210.87,1.005442,0.00,0.00,NET45,PAID,Training and development services,PO18437,b.patel@company.com,2023-01-03,2023-01-01 10:39:30,2023-01-03 10:59:27
INV001267,V0151,V0151-91755,2022-10-06,2022-10-06,2022-11-05,6005,CC211,USD,229622.65,231520.25,1.008264,0.00,0.00,NET30_EOM,PAID,Telecommunications services,PO32498,c.smith@company.com,2022-10-12,2022-10-06 11:06:44,2022-10-12 16:33:56
INV001268,V0076,V0076-9038,2024-04-23,2024-04-28,2024-06-07,6024,CC201,HKD,35645.05,4605.20,0.129196,0.00,0.00,NET45,OPEN,Hardware equipment purchase,,b.patel@company.com,2024-05-04,2024-04-28 11:18:17,2024-05-04 09:18:48
INV001269,V0070,V0070-21355,2022-03-05,2022-03-06,2022-04-19,6014,CC211,USD,9088.29,9200.44,1.012340,0.00,0.00,NET45,PAID,Subscription renewal - annual,PO21909,b.patel@company.com,2022-03-12,2022-03-06 18:32:27,2022-03-12 17:04:21
INV001270,V0089,V0089-2057,2025-06-08,2025-06-12,2025-06-23,5008,CC400,USD,13450.61,13447.92,0.999800,0.00,0.00,NET15,OPEN,Marketing services - June campaign,PO51932,e.garcia@company.com,2025-06-19,2025-06-12 17:08:19,2025-06-19 12:05:43
INV001271,V0019,V0019-67659,2023-01-02,2023-01-05,2023-02-16,6022,CC111,USD,14012.32,13747.29,0.981086,0.00,0.00,NET45,PAID,Maintenance and support contract,,c.smith@company.com,2023-01-06,2023-01-05 17:11:15,2023-01-06 14:24:45
INV001272,V0186,V0186-88027,2024-05-17,2024-05-21,2024-05-27,5004,CC201,USD,16731.95,16778.70,1.002794,0.00,0.00,NET10,PAID,Temporary staffing services,PO18575,d.johnson@company.com,2024-05-26,2024-05-21 17:01:53,2024-05-26 16:50:14
INV001273,V0099,V0099-17622,2023-07-29,2023-08-03,2023-08-28,6012,CC200,USD,29819.01,29573.36,0.991762,0.00,0.00,IMMEDIATE,PAID,Office supplies and materials,PO36420,e.garcia@company.com,2023-08-09,2023-08-03 15:34:38,2023-08-09 10:15:16
INV001274,V0120,V0120-14438,2024-12-14,2024-12-17,2025-01-13,6004,CC999,USD,2473.75,2449.45,0.990176,0.00,0.00,NET30,PAID,Telecommunications services,PO42648,c.smith@company.com,2024-12-21,2024-12-17 16:08:35,2024-12-21 12:21:01
INV001275,V0067,V0067-45567,2022-02-14,2022-02-18,2022-03-16,6022,CC201,USD,2419.03,2464.90,1.018963,0.00,0.00,NET30,OVERDUE,Software development services,PO72862,a.chen@company.com,2022-02-20,2022-02-18 16:27:51,2022-02-20 16:55:27
INV001276,V0068,V0068-43299,2025-05-15,2025-05-15,2025-06-29,6021,CC700,GBP,2963.62,3749.47,1.265167,0.00,0.00,NET45,PAID,Monthly software license fee,PO87583,f.williams@company.com,2025-05-18,2025-05-15 09:35:32,2025-05-18 14:13:59
INV001277,V0092,V0092-97937,2025-06-04,2025-06-09,2025-08-03,6002,CC500,DKK,3982.20,579.79,0.145595,0.00,0.00,NET60,PAID,Subscription renewal - annual,PO23958,h.davis@company.com,2025-06-15,2025-06-09 17:01:55,2025-06-15 13:37:03
INV001278,V0085,V0085-82425,2024-06-20,2024-06-20,2024-07-20,5000,CC210,USD,2350.15,2378.20,1.011937,229.30,0.00,NET30,PAID,Hardware equipment purchase,PO72971,f.williams@company.com,2024-06-24,2024-06-20 13:46:20,2024-06-24 07:41:21
INV001279,V0158,V0158-56361,2022-02-10,2022-02-15,2022-03-27,5000,CC700,EUR,2350.56,2566.90,1.092039,0.00,0.00,NET45,PAID,Marketing services - February campaign,PO37195,f.williams@company.com,2022-02-20,2022-02-15 17:27:36,2022-02-20 15:20:01
INV001280,V0091,V0091-43494,2022-02-04,2022-02-09,2022-03-06,5010,CC501,USD,8027.51,7998.14,0.996341,0.00,0.00,NET30,PAID,Equipment lease payment,PO15971,c.smith@company.com,2022-02-16,2022-02-09 18:47:57,2022-02-16 11:57:11
INV001281,V0140,V0140-10450,2024-08-23,2024-08-28,2024-10-07,6008,CC201,USD,838.36,851.76,1.015980,0.00,0.00,NET45,VOID,Consulting fees - August project,PO99455,d.johnson@company.com,2024-09-02,2024-08-28 12:55:45,2024-09-02 14:27:47
INV001282,V0122,V0122-40433,2024-11-19,2024-11-19,2025-01-03,6012,CC211,USD,21279.42,21294.15,1.000692,1324.11,0.00,NET45,PAID,Security services - November,,g.brown@company.com,2024-11-21,2024-11-19 12:32:22,2024-11-21 10:01:46
INV001283,V0008,V0008-11415,2022-10-17,2022-10-20,2022-12-16,6008,CC500,USD,1037.80,1042.00,1.004043,0.00,0.00,NET60,PAID,Monthly software license fee,,f.williams@company.com,2022-10-22,2022-10-20 18:31:29,2022-10-22 12:33:24
INV001284,V0017,V0017-29342,2024-03-04,2024-03-06,2024-04-03,6003,CC110,USD,86051.95,87584.88,1.017814,0.00,1721.04,2_10_NET30,PAID,Telecommunications services,PO88005,e.garcia@company.com,2024-03-10,2024-03-06 15:49:38,2024-03-10 13:47:47
INV001285,V0077,V0077-14756,2025-01-05,2025-01-05,2025-04-05,6014,CC200,ZAR,29043.44,1549.29,0.053344,0.00,0.00,NET90,VOID,Equipment lease payment,,a.chen@company.com,2025-01-09,2025-01-05 10:53:07,2025-01-09 14:19:17
INV001286,V0147,V0147-61496,2024-05-26,2024-05-27,2024-06-25,6014,CC200,CAD,179293.03,132083.02,0.736688,0.00,3585.86,2_10_NET30,PAID,Professional services - Q2 engagement,PO82649,h.davis@company.com,2024-06-03,2024-05-27 14:16:50,2024-06-03 14:49:54
INV001287,V0088,V0088-90671,2023-08-11,2023-08-16,2023-10-10,5006,CC400,USD,78055.86,79115.23,1.013572,0.00,780.56,1_10_NET60,PAID,Marketing services - August campaign,PO70253,e.garcia@company.com,2023-08-23,2023-08-16 07:48:50,2023-08-23 10:30:24
INV001288,V0179,V0179-63301,2023-07-31,2023-07-31,2023-09-29,5008,CC200,USD,12837.14,12591.96,0.980901,0.00,0.00,NET60,PAID,Cloud infrastructure services,PO68346,f.williams@company.com,2023-08-02,2023-07-31 11:05:04,2023-08-02 12:48:30
INV001289,V0068,V0068-8785,2025-06-27,2025-06-30,2025-08-11,2008,CC110,GBP,3075.54,3928.33,1.277282,0.00,0.00,NET45,PAID,Training and development services,PO56801,c.smith@company.com,2025-06-30,2025-06-30 18:18:46,2025-06-30 11:21:15
INV001290,V0108,V0108-86812,2024-05-15,2024-05-17,2024-06-29,5007,CC201,NZD,12761.53,7978.24,0.625179,721.11,0.00,NET45,PAID,Training and development services,,a.chen@company.com,2024-05-24,2024-05-17 07:16:29,2024-05-24 07:54:36
